NAME_1,NAME_2,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,Population_2024,PSGC_Match_Info,Distance_from_Metro Manila_km,No_Work_Count
Bohol,Candijay,12532,10319,27,2,2,30142,Candijay,646.4827968003485,0
Bohol,Duero,19164,18811,9,2,1,19136,Duero,646.7405157863532,0
Bohol,Guindulman,16228,19027,13,102,1,34660,Guindulman,648.1020171767741,0
Leyte,Hindang,20451,21165,8,6,3,21520,Hindang,611.0512320867739,0
Leyte,Hilongos,41998,34232,17,25,8,66774,Hilongos,615.6153707865891,0
Leyte,Bato,13049,21789,27,9,2,52021,Bato,625.9162079255042,0
Bohol,Pres.CarlosP.Garcia,4271,4359,33,5,2,0,,620.9687889175598,0
Leyte,Matalom,73526,74708,12,8,4,32604,Matalom,628.9862322292638,0
SouthernLeyte,MaasinCity,201129,274767,5,4,2,85486,City of Maasin ,637.705933634989,2
SouthernLeyte,Bontoc,39804,49001,22,2,1,23466,Bontoc ,628.6825462445153,2
SouthernLeyte,TomasOppus,17788,21335,22,6,1,16846,Tomas Oppus,637.1423044381648,0
SouthernLeyte,Libagon,76062,80263,12,68,6,16146,Libagon,639.755934624963,0
SouthernLeyte,SaintBernard,33995,36870,8,2,1,28131,Saint Bernard,648.4357404634341,0
SouthernLeyte,Hinunangan,18394,19882,42,1,1,30384,Hinunangan,650.424687607067,0
SouthernLeyte,Malitbog,38139,39677,14,3,1,21691,Malitbog,645.5927390305728,0
SouthernLeyte,Liloan,25368,21824,10,11,3,158387,Liloan,657.1292277097884,0
Bohol,Mabini,20337,22783,45,3,1,26589,Mabini,641.9143840151953,7
SouthernLeyte,Macrohon,61406,60757,12,10,2,27276,Macrohon,653.1412254738644,0
SouthernLeyte,PadreBurgos,31681,31559,9,3,1,23392,Padre Burgos,661.9622000156644,0
SouthernLeyte,SanFrancisco,22911,24938,11,1,1,63789,San Francisco,667.5691210772237,0
SouthernLeyte,Limasawa,115560,30830,36,1,1,6480,Limasawa,678.2477486635313,0
EasternSamar,Giporlos,31630,6683,17,2,1,12974,Giporlos,615.9774107987444,0
EasternSamar,Mercedes,19659,30819,19,1,1,53702,Mercedes,638.3779105372564,0
EasternSamar,Guiuan,66571,60395,19,3,1,52749,Guiuan,643.2574111225878,0
Quezon,Hinunangan,19232,10339,51,1,1,30384,Hinunangan,648.4391105365913,0
SouthernLeyte,Hinundayan,54086,53073,9,1,1,13042,Hinundayan,655.7533708979792,0
SouthernLeyte,Anahawan,8747,3809,13,1,1,8766,Anahawan,656.456268949565,0
DinagatIslands,Loreto,5360,3358,34,1,1,43761,Loreto,671.8113029596212,0
SouthernLeyte,SanJuan,11472,11215,44,5,2,134312,City of San Juan,657.4357371095513,0
DinagatIslands,Libjo,4750,3242,38,3,2,18157,Libjo,692.6508839820309,0
DinagatIslands,Tubajon,17086,8325,50,2,2,8964,Tubajon,684.0967742361033,0
DinagatIslands,Cagdianao,22456,5404,49,29,3,18679,Cagdianao,702.7720265850586,0
SouthernLeyte,SanRicardo,8676,2809,43,3,1,10385,San Ricardo,681.7965998459854,0
SouthernLeyte,Pintuyan,26636,22372,15,3,3,10930,Pintuyan,684.3680716095676,0
DinagatIslands,Basilisa,4821,4742,59,1,1,27238,Basilisa,696.6030444500631,1
SurigaodelNorte,SurigaoCity,57287,57572,13,1,1,177333,City of Surigao ,717.2199925542834,2
DinagatIslands,SanJose,37361,13935,39,31,6,156714,San Jose City,708.8196883151347,0
DinagatIslands,Dinagat,11911,8648,35,2,1,10820,Dinagat,712.3653916344142,0
SurigaodelNorte,SantaMonica,113037,140054,11,6,2,9757,Santa Monica,745.1018578459591,0
SurigaodelNorte,SanBenito,63133,13383,39,4,2,5880,San Benito,747.9945121980866,0
SurigaodelNorte,Burgos,64014,7957,54,1,1,10962,Burgos,746.8933451866021,0
SurigaodelNorte,SanIsidro,2930,1731,117,1,1,4771,San Isidro,750.580907189071,0
SurigaodelNorte,DelCarmen,31221,15098,81,4,2,20786,Del Carmen,744.451113028034,0
SurigaodelNorte,Pilar,6348,4245,42,5,2,10498,Pilar,757.7026585808154,0
SurigaodelNorte,Dapa,24374,13754,51,25,2,31392,Dapa,761.9006266788124,0
SurigaodelNorte,GeneralLuna,64872,17079,39,5,2,25110,General Luna,769.1527256041023,0
Bohol,Maribojoc,221662,232096,25,7,3,22268,Maribojoc,619.5088238162547,0
Bohol,Cortes,14068,21312,26,2,2,18976,Cortes,624.95412235688,0
Bohol,Dauis,89186,25240,11,3,2,53864,Dauis,630.3356305501156,0
Bohol,TagbilaranCity,82573,77793,98,9,6,106120,City of Tagbilaran ,626.6953052071166,1
Bohol,Corella,287073,269377,11,1,1,9889,Corella,629.5123365990274,0
Bohol,Baclayon,206695,116074,38,29,6,22754,Baclayon,632.1371667890221,1
Bohol,Sikatuna,101903,103956,11,1,1,7031,Sikatuna,632.516193345912,0
Bohol,Sevilla,36449,55514,9,1,1,11425,Sevilla,630.6130445454502,0
Bohol,Bilar,79496,84893,18,16,1,18877,Bilar,631.8546995132831,0
Bohol,Albuquerque,17976,17320,32,3,2,0,,635.1768446655091,0
Bohol,Loboc,38195,35460,14,8,2,17338,Loboc,637.5871041903697,0
Bohol,Loay,99205,118139,56,93,2,17957,Loay,639.0666753837389,3
Bohol,Lila,1953,1898,10,1,1,11450,Lila,647.4729298172003,0
Bohol,Valencia,16045,21296,20,2,1,223620,City of Valencia,644.6697955742867,1
Bohol,GarciaHernandez,4818,4615,4,1,1,24450,Garcia Hernandez,649.1807462002153,0
Bohol,Dimiao,4648,4151,17,1,1,14894,Dimiao,644.4179950455649,0
Bohol,Jagna,97919,68962,19,1,1,36674,Jagna,646.4422359348208,0
Bohol,Anda,7114,8358,189,6,2,42688,Anda,662.8899143106692,0
Camiguin,Mambajao,38118,42736,14,2,1,41782,Mambajao ,715.6176419223441,0
Camiguin,Catarman,86977,7465,42,3,2,97738,Catarman ,716.8068503238508,0
Camiguin,Mahinog,149245,160519,5,2,1,14905,Mahinog,726.272122420762,0
Camiguin,Sagay,8699,13054,3,1,1,152543,City of Sagay,730.029644533858,0
Camiguin,Guinsiliban,6871,5738,5,2,1,6827,Guinsiliban,730.4564891354781,0
MisamisOccidental,Aloran,52250,49042,24,30,6,28095,Aloran,748.3654155129241,0
MisamisOriental,Gitagum,158641,52071,2,2,1,19269,Gitagum,762.8835805798844,1
MisamisOriental,Laguindingan,153692,124235,7,2,2,27688,Laguindingan,763.0623681836836,5
MisamisOriental,Libertad,25392,2909,4,1,1,18685,Libertad,763.7818506609431,0
MisamisOriental,Initao,51631,41950,24,14,3,34445,Initao,764.0359533274383,2
MisamisOriental,Alubijid,56959,65068,4,23,8,35411,Alubijid,767.6909993809155,0
MisamisOriental,Naawan,89951,93873,22,7,4,23562,Naawan,772.0404180033215,0
MisamisOriental,Manticao,84825,58241,23,8,3,30968,Manticao,775.8060208446698,0
MisamisOriental,ElSalvadorCity,15463,11908,4,15,1,62126,City of El Salvador,776.1804306369766,0
MisamisOriental,Kinoguitan,100823,162476,3,7,3,15763,Kinoguitan,747.3985864183596,0
MisamisOriental,Sugbongcogon,92076,117951,3,12,2,11156,Sugbongcogon,749.6366227895246,0
MisamisOriental,Binuangan,92725,88633,18,52,4,8293,Binuangan,751.9940374695055,0
MisamisOriental,Salay,15394,15368,5,4,1,31128,Salay,755.5110565492844,0
MisamisOriental,Lagonglong,55122,55040,7,5,3,25072,Lagonglong,761.4856548585356,0
MisamisOriental,Balingasag,146708,159410,23,17,5,76877,Balingasag,765.8341141372746,0
MisamisOriental,Balingoan,86699,84273,18,4,2,11896,Balingoan,749.0316765281405,0
MisamisOriental,Talisayan,90603,77722,6,2,2,26801,Talisayan,749.858984181206,0
MisamisOriental,Medina,298199,234301,27,2,1,36692,Medina,760.7368974987526,0
MisamisOriental,Claveria,103757,11988,90,1,1,32997,Claveria,773.8952644981441,10
MisamisOriental,GingoogCity,49728,45420,26,10,7,138895,City of Gingoog,771.4624959167298,0
MisamisOriental,Jasaan,16425,6541,52,3,2,58098,Jasaan,771.9713774467664,0
MisamisOriental,Villanueva,69515,60812,7,21,13,42456,Villanueva,782.8344469596589,0
MisamisOriental,Opol,104865,180151,3,1,1,66836,Opol,779.001329399705,0
MisamisOriental,CagayandeOroCity,101986,85108,7,53,9,741617,City of Cagayan De Oro ,781.8900807731909,0
Bukidnon,Baungon,51206,60572,17,11,2,39151,Baungon,791.5661587112226,0
MisamisOriental,Tagoloan,70628,56730,15,6,4,16204,Tagoloan,785.7402620516713,0
Bukidnon,Libona,50503,36585,6,15,5,51555,Libona,794.2409316554392,0
Bukidnon,ManoloFortich,2545,2199,46,2,2,118075,Manolo Fortich,802.5482255874336,0
Bukidnon,Malitbog,1878,934,8,3,1,21691,Malitbog,791.1490998627212,0
Bukidnon,Impasug-Ong,10011,9821,9,2,1,55901,Impasug-ong,811.73530623825,0
SurigaodelNorte,SanFrancisco,55245,52227,10,1,1,63789,San Francisco,718.8410586451064,0
SurigaodelNorte,Malimono,41271,12750,46,28,5,19442,Malimono,728.674765229183,0
SurigaodelNorte,Sison,44571,48853,5,1,1,51439,Sison,731.0765174516511,0
SurigaodelNorte,Placer,27752,32564,15,51,1,56658,Placer,736.5167044340893,4
SurigaodelNorte,Mainit,4251,3644,13,1,1,29205,Mainit,738.7241786529664,2
SurigaodelNorte,Tagana-An,6911,15285,43,1,1,18158,Tagana-An,732.7295949094329,0
SurigaodelNorte,Tubod,71777,41695,69,2,2,50395,Tubod ,743.254461933074,0
SurigaodelNorte,Bacuag,173868,179434,12,3,2,17076,Bacuag,747.9183442036402,0
SurigaodelNorte,Gigaquit,205533,187802,14,4,4,22949,Gigaquit,754.0249955932619,3
SurigaodelNorte,Claver,40268,48221,129,3,1,39882,Claver,757.3733783118025,0
SurigaodelNorte,MainitLake,76871,97733,25,4,1,0,,746.8248303250796,0
SurigaodelNorte,Alegria,91220,113660,10,10,4,26520,Alegria,750.4178239060612,0
AgusandelNorte,MainitLake,10087,19292,7,5,1,0,,756.4413884063739,0
AgusandelNorte,Kitcharao,10087,19292,7,5,1,22671,Kitcharao,756.4413884063739,0
AgusandelNorte,Jabonga,11728,24995,94,3,1,25937,Jabonga,752.7286047162443,1
AgusandelNorte,Tubay,4333,4233,33,2,2,26463,Tubay,765.7864097665679,0
AgusandelNorte,Santiago,4333,4233,33,2,2,150313,City of Santiago,765.7864097665679,1
AgusandelNorte,CabadbaranCity,18749,8350,10,1,1,82343,City of Cabadbaran,781.7493397938122,1
SurigaodelSur,Carrascal,76619,7253,93,2,1,25672,Carrascal,788.4587373436632,0
SurigaodelNorte,Socorro,35457,16813,47,1,1,41612,Socorro,759.8324201757604,0
SurigaodelSur,Cantilan,29438,13910,27,1,1,34233,Cantilan,791.9321429720951,0
SurigaodelSur,Carmen,99782,12372,51,2,2,50249,Carmen,803.0291275268588,2
SurigaodelSur,Madrid,99782,12372,51,2,2,16872,Madrid,803.0291275268588,1
SurigaodelSur,Lanuza,50423,82962,7,1,1,13750,Lanuza,806.9737747519036,0
SurigaodelSur,Cortes,9220,9640,79,1,1,18976,Cortes,817.3546617332887,0
SurigaodelSur,TandagCity,18671,10220,46,1,1,63098,City of Tandag ,818.7342809490119,0
MisamisOriental,Magsaysay,16460,1968,26,1,1,40987,Magsaysay,763.5992427486266,4
AgusandelNorte,Carmen,24668,45527,42,6,1,50249,Carmen,764.310609499772,2
AgusandelNorte,Nasipit,98911,124369,15,4,2,46382,Nasipit,779.1302889095242,0
AgusandelNorte,Buenavista,34711,32763,6,1,1,31550,Buenavista,785.7262472892089,0
AgusandelNorte,ButuanCity,37048,26476,42,3,2,385530,City of Butuan ,789.3591290447042,11
AgusandelNorte,LasNieves,2902,3060,12,1,1,32402,Las Nieves,797.2693362660582,0
AgusandelNorte,Magallanes,57989,55789,14,5,2,25826,Magallanes,790.8063804211965,0
AgusandelNorte,RemediosT.Romualdez,57989,55789,14,5,2,17250,Remedios T. Romualdez,790.8063804211965,0
AgusandelSur,Sibagat,2832,2806,11,1,1,33271,Sibagat,808.7012047988131,0
AgusandelSur,Prosperidad,1412,1421,156,2,1,90162,Prosperidad ,827.169322363177,5
AgusandelSur,BayuganCity,1412,1421,156,2,1,110313,City of Bayugan,827.169322363177,3
AgusandelSur,Esperanza,9317,15318,36,1,1,18021,Esperanza,820.8662319400817,1
AgusandelSur,SanLuis,19317,17056,81,2,1,64674,San Luis,828.0554607373331,0
AgusandelSur,SanFrancisco,115007,184149,11,9,2,63789,San Francisco,855.3337873038499,0
AgusandelSur,Talacogon,23279,13487,36,10,2,37744,Talacogon,857.8451660528526,0
SurigaodelSur,SanMiguel,30744,3085,38,1,1,179792,San Miguel,826.2102059694516,0
SurigaodelSur,Tago,50572,18182,52,16,3,40097,Tago,837.2742024364209,1
SurigaodelSur,SanAgustin,81697,14462,59,30,1,22228,San Agustin,858.7328718115772,0
SurigaodelSur,Marihatag,81697,14462,59,30,1,19730,Marihatag,858.7328718115772,6
SurigaodelSur,Bayabas,4061,5309,54,1,1,9016,Bayabas,841.5802278903578,0
SurigaodelSur,Cagwait,41386,42179,9,3,2,22305,Cagwait,854.0530058658013,0
SurigaodelSur,Lianga,273945,229023,10,1,1,34213,Lianga,857.8077565946163,0
SurigaodelSur,Barobo,2810,2779,12,1,1,53729,Barobo,866.3925905598406,0
SurigaodelSur,Tagbina,18629,6332,9,1,1,41157,Tagbina,878.1891624460883,0
SurigaodelSur,Hinatuan,11895,15086,24,12,3,44475,Hinatuan,891.6309265648125,0
MisamisOccidental,Panaon,20480,9362,25,2,2,10891,Panaon,756.1930817036887,0
MisamisOccidental,Jimenez,17882,20392,83,1,1,29265,Jimenez,758.5727009301888,0
LanaodelNorte,Tubod,207285,196242,4,1,1,50395,Tubod ,787.1951547492356,0
LanaodelNorte,Kolambugan,207285,196242,4,1,1,28545,Kolambugan,787.1951547492356,2
LanaodelNorte,Maigo,7097,5095,6,5,2,23400,Maigo,785.88418397062,0
LanaodelNorte,Bacolod,36187,55300,8,38,5,624787,City of Bacolod ,784.9325063335878,0
LanaodelNorte,Kauswagan,60723,84567,6,2,2,25515,Kauswagan,787.5283010970637,2
LanaodelNorte,PoonaPiagapo,51342,133837,5,1,1,30666,Poona Piagapo,795.5728588542921,0
MisamisOriental,Lugait,167021,179620,4,6,4,20946,Lugait,778.2154000562958,0
LanaodelNorte,IliganCity,141619,130762,18,3,3,368132,City of Iligan,781.4581312859272,0
LanaodelNorte,Linamon,58796,67690,7,78,7,21385,Linamon,791.8879354138745,0
LanaodelNorte,Matungao,4928,3747,47,1,1,16404,Matungao,798.8470292092211,0
LanaodelNorte,PantaoRagat,1520,807,151,2,1,32557,Pantao Ragat,801.9791834657744,0
LanaodelNorte,Baloi,30453,16214,43,34,2,74003,Baloi,802.2446075651446,0
LanaodelNorte,Tagoloan,2858,2315,54,1,1,16204,Tagoloan,801.7886852158113,0
LanaodelNorte,Pantar,9995,727,145,3,1,27300,Pantar,805.6926678281286,0
LanaodelSur,Saguiaran,3865,733,108,2,2,28807,Saguiaran,808.606643388316,0
LanaodelSur,Kapai,7232,5550,74,1,1,21630,Kapai,797.4060261245147,0
LanaodelNorte,Baroy,36661,38904,6,4,4,24763,Baroy,788.9385575829066,0
LanaodelNorte,Magsaysay,28922,11150,5,1,1,40987,Magsaysay,794.8255262861373,4
LanaodelNorte,Salvador,126381,169229,8,12,2,34053,Salvador,805.4368902168094,0
LanaodelNorte,Nunungan,5858,5689,43,2,1,19036,Nunungan,808.6454918400543,0
LanaodelNorte,Tangcal,4698,1516,80,3,1,17247,Tangcal,800.7374953069509,0
LanaodelNorte,Munai,11163,7052,40,5,2,36449,Munai,805.0098557557532,0
LanaodelSur,Madalum,8080,5284,65,8,2,30044,Madalum,818.3394627341262,0
LanaodelNorte,Sapad,44610,47929,9,1,1,24826,Sapad,807.45573222734,4
LanaodelSur,Madamba,23811,12225,65,4,1,24886,Madamba,818.9250302195417,0
LanaodelSur,Ganassi,10625,8319,50,65,1,33897,Ganassi,819.4801670136686,0
LanaodelSur,Pualas,10625,8319,50,65,1,18020,Pualas,819.4801670136686,0
LanaodelSur,DapaoLake,5106,6794,95,1,1,0,,825.3530676653578,0
LanaodelSur,Calanogas,3906,4385,61,5,1,17585,Calanogas,830.1234576195903,0
LanaodelSur,Pagayawan,3906,4385,61,5,1,15659,Pagayawan,830.1234576195903,0
LanaodelSur,Marantao,12442,4194,59,2,1,46233,Marantao,809.2872432072345,0
LanaodelSur,Piagapo,7508,1888,35,1,1,40558,Piagapo,811.6027487724886,0
LanaodelSur,MarawiCity,57891,14358,46,4,1,259993,City of Marawi ,810.7656134104816,0
LanaodelSur,LanaoLake,17316,14029,43,27,16,0,,814.5848224271799,0
LanaodelSur,Balindong,19975,7691,28,1,1,40047,Balindong,818.1532576217145,0
LanaodelSur,Tugaya,32445,8654,41,1,1,26283,Tugaya,819.9002875082816,0
LanaodelSur,Ditsaan-Ramain,7687,9037,22,1,1,26918,Ditsaan-Ramain,817.48736852657,0
LanaodelSur,Bubong,15083,6905,46,5,2,28733,Bubong,819.6317044843626,0
LanaodelSur,Buadiposo-Buntong,8938,8410,26,1,1,23283,Buadiposo-Buntong,820.7198362276886,0
LanaodelSur,Mulondo,2841,133,45,1,1,23159,Mulondo,827.4995585757064,0
LanaodelSur,Taraka,57575,23670,17,4,2,29558,Taraka,828.0637199189398,0
LanaodelSur,Tamparan,86260,25413,53,2,1,37190,Tamparan,829.7475891071986,0
LanaodelSur,Lumba-Bayabao,9103,6928,15,4,1,50959,Lumba-Bayabao,830.769090359412,0
LanaodelSur,Maguing,9103,6928,15,4,1,37292,Maguing,830.769090359412,0
LanaodelSur,BacolodKalawi,6761,5887,44,2,1,24381,Bacolod-Kalawi,822.3315962031813,0
LanaodelSur,Binidayan,28380,12626,51,2,1,27031,Binidayan,830.3822543888892,0
LanaodelSur,Bayang,5522,14520,41,2,1,30227,Bayang,833.5809653889214,0
LanaodelSur,Lumbatan,7051,5066,50,3,2,24988,Lumbatan,835.8751765709787,0
LanaodelSur,Lumbayanague,2016,1297,147,2,1,21469,Lumbayanague,837.130117458607,0
LanaodelSur,LumbacaUnayan,8179,2869,44,2,1,8768,Lumbaca-Unayan,839.7348200206288,0
LanaodelSur,PoonaBayabao,5462,7400,29,8,2,33307,Poona Bayabao,832.193012795792,0
LanaodelSur,Masiu,4140,4404,61,7,1,36803,Masiu,834.4411451854412,0
LanaodelSur,Butig,11718,10794,64,1,1,25394,Butig,843.2977454809247,0
Bukidnon,Talakag,132689,165112,7,5,3,81932,Talakag,805.6490712274941,0
Bukidnon,Sumilao,10034,12060,41,3,2,31094,Sumilao,814.6624475576135,1
Bukidnon,MalaybalayCity,3098,3779,42,2,1,195046,City of Malaybalay ,833.5435772061526,1
Bukidnon,Lantapan,22889,12138,11,4,1,68777,Lantapan,846.7867732209429,0
Bukidnon,Kalilangan,9495,12351,16,9,3,44108,Kalilangan,842.729683000427,0
Bukidnon,Pangantucan,4344,2056,31,1,1,60162,Pangantucan,846.6218958622815,0
LanaodelSur,Bumbaran,2184,2747,37,4,1,0,,856.7486102226984,0
LanaodelSur,Wao,21522,8653,43,7,2,51081,Wao,863.5354618220424,0
Bukidnon,ValenciaCity,16627,8692,40,1,1,223620,City of Valencia,842.7087149887989,1
Bukidnon,Maramag,40726,9758,43,40,2,109864,Maramag,859.0974503440568,0
Bukidnon,DonCarlos,44790,5345,46,2,2,73592,Don Carlos,867.1866463262959,0
Bukidnon,Quezon,119160,120303,8,1,1,3084270,Quezon City,873.925791315216,0
LanaodelSur,Picong,7342,5021,41,174,7,19296,Picong,825.6777236216022,0
LanaodelSur,Tubaran,39380,14173,45,1,1,17567,Tubaran,838.6249011241147,0
LanaodelSur,Malabang,21919,9068,52,35,1,58377,Malabang,841.9822910983473,0
LanaodelSur,Balabagan,32218,12899,36,1,1,31227,Balabagan,853.0253417086257,0
LanaodelSur,Marogong,29991,11641,47,14,1,33595,Marogong,842.7664405548898,0
LanaodelSur,SultanDumalondong,84860,17142,54,4,1,12984,Sultan Dumalondong,860.5585924601721,0
LanaodelSur,Kapatagan,2110,7357,80,6,1,72762,Kapatagan,859.5461012126326,0
Maguindanao,Matanog,34680,3262,75,4,1,41146,Matanog,863.8172603586455,0
Maguindanao,Parang,6743,5456,51,1,1,83092,Parang,872.5111615556938,0
Maguindanao,Barira,84986,20381,59,1,1,43301,Barira,864.4964667817031,0
Maguindanao,Buldon,35186,14083,67,2,1,45676,Buldon,872.7525937483173,0
Maguindanao,DatuOdinSinsuat,7534,785,30,3,1,152907,Datu Odin Sinsuat,894.3809320793378,0
Maguindanao,DatuBlahT.Sinsuat,116225,20606,35,8,1,32088,Datu Blah T. Sinsuat,894.616437502232,0
Maguindanao,Upi,127167,25319,49,2,1,65363,Upi,901.0256335258272,0
Maguindanao,SultanMastura,87087,461,53,2,1,30828,Sultan Mastura,883.7928745349633,0
Maguindanao,SultanKudarat,2837,2477,35,2,2,124965,Sultan Kudarat,887.5299437954532,0
Maguindanao,CotabatoCity,211827,246723,10,1,1,383383,City of Cotabato,892.3978333407108,0
NorthCotabato,Pigkawayan,2144,2559,167,6,3,53593,Pigkawayan,890.3471508151187,0
Maguindanao,NorthernKabuntalan,9606,3988,18,1,1,30332,Northern Kabuntalan,905.707004573664,0
Maguindanao,Kabuntalan,19584,19236,18,1,1,31863,Kabuntalan,904.0856044313434,0
NorthCotabato,Midsayap,2393,1312,98,2,2,115735,Midsayap,914.6990051532292,0
Maguindanao,DatuPiang,1368,103,756,1,1,31063,Datu Piang,915.8092516509488,0
Maguindanao,DatuAnggalMidtimbang,222306,10533,69,1,1,35243,Datu Anggal Midtimbang,918.009483368161,0
Maguindanao,Talitay,222306,10533,69,1,1,19750,Talitay,918.009483368161,0
NorthCotabato,Banisilan,7531,3466,41,2,1,48013,Banisilan,874.0038859816345,0
NorthCotabato,Alamada,3017,23782,68,1,1,71523,Alamada,876.0187238314871,0
NorthCotabato,Libungan,3641,2297,17,1,1,57776,Libungan,882.9716470926222,0
NorthCotabato,Carmen,2949,1497,52,4,1,50249,Carmen,894.324349685735,2
Bukidnon,Kitaotao,138806,152700,9,6,4,57364,Kitaotao,881.8706242164462,0
Bukidnon,Kadingilan,256319,244215,8,5,4,35432,Kadingilan,883.5784678852605,0
Bukidnon,Kibawe,49854,72431,24,11,3,43491,Kibawe,889.5649796357897,0
Bukidnon,Dangcagan,4317,860,26,3,1,27128,Dangcagan,888.6839251241613,0
Bukidnon,Damulog,2792,1617,39,2,1,38564,Damulog,900.6667528106087,0
NorthCotabato,PresidentRoxas,755,1174,51,1,1,32436,President Roxas,909.7225575819882,0
NorthCotabato,Arakan,18327,10912,46,24,2,51584,Arakan,912.5438922995784,1
NorthCotabato,Aleosan,11713,5157,27,4,2,38023,Aleosan,909.15001766707,0
NorthCotabato,Kabacan,120228,118660,11,9,3,77945,Kabacan,921.66471301795,0
NorthCotabato,Pikit,2029,5018,23,5,1,67220,Pikit,918.7324193767035,11
Maguindanao,Pagagawan,2953,3054,15,1,1,42181,Pagagawan,928.8009286469548,0
Maguindanao,Pagalungan,176857,134832,17,22,11,49326,Pagalungan,929.2792900168204,0
NorthCotabato,Antipas,38844,16775,40,1,1,26946,Antipas,917.223999521003,0
NorthCotabato,Matalam,14643,13080,253,23,2,81610,Matalam,917.1337509519104,1
NorthCotabato,Magpet,4393,10405,139,2,1,55255,Magpet,932.3930085987124,0
NorthCotabato,KidapawanCity,39625,36950,16,8,5,160864,City of Kidapawan ,943.892864786314,1
NorthCotabato,M'Lang,28723,29095,24,1,1,98646,M'Lang,941.9876323938068,0
AgusandelSur,LaPaz,81516,21585,66,2,2,16014,La Paz,850.5953627994713,0
Bukidnon,Cabanglasan,44211,8558,58,2,1,38365,Cabanglasan,855.4957100040936,1
AgusandelSur,Rosario,2621,2811,51,1,1,58797,Rosario,871.712282951348,0
AgusandelSur,Loreto,10780,56029,48,1,1,43761,Loreto,877.5708415117793,0
Bukidnon,SanFernando,27539,14873,42,1,1,124809,City of San Fernando ,878.1229711689112,0
DavaodelNorte,Kapalong,2087,2868,146,1,1,80731,Kapalong,890.5680234649543,0
AgusandelSur,Veruela,15259,4310,62,2,1,43085,Veruela,887.4152061755372,0
CompostelaValley,Laak,6440,4271,74,5,1,83632,Laak,897.3698018240152,0
DavaodelNorte,SanIsidro,17342,6049,41,3,2,4771,San Isidro,904.1882080842612,0
DavaodelNorte,Asuncion,7485,15155,9,1,1,62929,Asuncion,929.892257080423,0
AgusandelSur,Bunawan,4331,5034,22,1,1,50999,Bunawan,887.92020798306,1
AgusandelSur,SantaJosefa,121301,115233,33,1,1,24667,Santa Josefa,900.4931127773067,0
AgusandelSur,Trento,120203,138119,10,5,4,51179,Trento,905.6939255518612,3
SurigaodelSur,BisligCity,3972,3165,58,5,1,99872,City of Bislig,907.4500526769332,0
SurigaodelSur,Lingig,13900,17217,16,2,1,35203,Lingig,925.9439181726648,0
CompostelaValley,Monkayo,14781,14637,12,1,1,96405,Monkayo,912.7278396602966,0
CompostelaValley,Montevista,16480,22010,43,1,1,46581,Montevista,930.2277033598226,0
CompostelaValley,Compostela,34471,34958,39,1,1,58178,Compostela,944.4393093059036,0
DavaoOriental,Boston,18044,20367,63,1,1,15074,Boston,928.4348366981944,0
DavaoOriental,Baganga,3942,2717,26,2,2,59796,Baganga,956.2701537175802,0
DavaoOriental,Cateel,112313,30776,55,2,1,45623,Cateel,956.7427369179694,1
DavaodelSur,DavaoCity,15510,1898,29,2,1,1848947,City of Davao,910.7021734522016,33
DavaodelNorte,Talaingod,80009,20271,32,1,1,28665,Talaingod,909.0424302780244,0
DavaodelNorte,SantoTomas,2792,2176,42,1,1,42777,Santo Tomas,927.0107111773422,0
DavaodelNorte,NewCorella,22414,17811,15,3,3,60454,New Corella,931.5504115625756,0
DavaodelNorte,BraulioE.Dujali,151230,130407,12,14,2,36092,Braulio E. Dujali,937.5568130720798,0
DavaodelNorte,PanaboCity,3038,4657,53,1,1,211242,City of Panabo,938.3359994944416,0
DavaodelNorte,Carmen,39526,45091,21,15,6,50249,Carmen,944.5423140596304,2
DavaodelNorte,TagumCity,211306,214893,10,1,1,300042,City of Tagum ,944.4277016920324,0
CompostelaValley,Maco,54336,44512,18,39,9,87680,Maco,951.9106171507796,0
CompostelaValley,Mabini,97770,110961,8,7,5,26589,Mabini,964.770877863472,7
DavaodelNorte,SamalCity,64616,67082,12,20,5,40843,Samal,969.8340815767637,0
CompostelaValley,Pantukan,16477,21929,14,21,6,91312,Pantukan,972.478856437912,0
CompostelaValley,Nabunturan,4970,4738,14,1,1,85949,Nabunturan ,944.2402402719888,0
CompostelaValley,Mawab,1737,1769,15,1,1,41050,Mawab,949.849506507823,0
CompostelaValley,NewBataan,18824,19186,13,6,4,50212,New Bataan,953.0426684663972,0
CompostelaValley,Maragusan,19500,22456,42,1,1,67759,Maragusan,972.5695495369246,0
DavaoOriental,Caraga,17326,3322,29,1,1,39630,Caraga,989.5567807160976,0
DavaoOriental,Banaybanay,293616,89577,22,3,1,46231,Banaybanay,997.2296422632631,0
DavaoOriental,Lupon,18474,14947,39,21,4,68717,Lupon,1004.7941885416022,0
DavaoOriental,MatiCity,2766,3688,24,2,2,148672,City of Mati ,1011.248344506227,1
DavaoOriental,Manay,5792,1305,138,2,1,39271,Manay,1005.1398349282258,1
DavaoOriental,Tarragona,22978,11510,44,6,3,27349,Tarragona,1023.4997733624814,0
SultanKudarat,Lebak,21493,21904,46,1,1,93312,Lebak,937.7896758397926,9
Maguindanao,SouthUpi,9536,6029,17,1,1,50018,South Upi,919.9466539647224,0
Maguindanao,Guindulungan,46965,42664,39,1,1,28471,Guindulungan,930.2996356238,0
